"   MODEL_1"

"Time      "	"U1Rx      "	"U1Rz      "	"U2Rx      "	"U2Rz      "	"U3Rx      "	"U3Rz      "	"acl_x_local"	"acl_y_local"	"acl_z_local"	"alpha_x_global"	"alpha_y_global"	"alpha_z_global"	"J1_fx     "	"J1_fy     "	"J1_fz     "	"J1_MEA_1  "	"J2_fx     "	"J2_fy     "	"J2_fz     "	"J3_fx     "	"J3_fy     "	"J3_fz     "	"omega_x_global"	"omega_y_global"	"omega_z_global"	"J1_ax     "	"J1_ay     "	"J1_az     "	"J1_rx     "	"J1_ry     "	"J1_rz     "	"J1_vx     "	"J1_vy     "	"J1_vz     "	"J2_ax     "	"J2_ay     "	"J2_az     "	"J2_rx     "	"J2_ry     "	"J2_rz     "	"J2_vx     "	"J2_vy     "	"J2_vz     "	"J3_ax     "	"J3_ay     "	"J3_az     "	"J3_rx     "	"J3_ry     "	"J3_rz     "	"J3_vx     "	"J3_vy     "	"J3_vz     "
4.300000e+00	-1.681074e-01	1.026368e+00	-1.372812e+00	-1.390827e+00	5.861381e-01	9.187541e-01	5.779967e-04	-3.564200e-05	3.085600e-05	-3.194537e+00	-4.881977e+00	-1.265584e+01	-2.486031e+04	3.156096e+04	-4.115723e+03	3.085600e-05	2.433640e+04	-9.079891e+03	-5.688794e+03	-1.818132e+04	2.680435e+04	1.080948e+04	1.725009e+00	-1.208839e+00	-4.447715e-02	2.701091e-01	3.944395e-01	-3.419851e-01	-4.623242e-01	4.491984e-01	-3.404658e-01	2.701091e-01	3.944395e-01	-3.419851e-01	2.862843e+00	-1.094955e+01	3.599057e-01	3.740956e-01	7.758120e-01	-2.794296e-01	2.108530e-01	2.519500e-01	1.232523e+00	-3.025743e+00	2.277573e+00	-4.984116e+00	-3.039406e-01	4.527051e-01	4.194042e-01	-6.482954e-01	-9.233878e-01	-1.444758e-01
4.305000e+00	-1.642078e-01	1.030208e+00	-1.390774e+00	-1.382172e+00	5.816626e-01	9.109305e-01	5.225915e-04	-6.939796e-05	4.917446e-05	-3.294475e+00	-4.252034e+00	-1.278813e+01	-2.557507e+04	3.217379e+04	-4.049497e+03	4.917446e-05	2.421564e+04	-9.154051e+03	-6.083148e+03	-1.751207e+04	2.650342e+04	1.061829e+04	1.708777e+00	-1.231682e+00	-1.080884e-01	2.746584e-01	4.053444e-01	-3.528467e-01	-4.609622e-01	4.511978e-01	-3.422035e-01	2.746584e-01	4.053444e-01	-3.528467e-01	2.778267e+00	-1.096386e+01	8.568722e-02	3.751853e-01	7.769349e-01	-2.732636e-01	2.249547e-01	1.971636e-01	1.233633e+00	-2.761140e+00	2.534521e+00	-4.720234e+00	-3.072188e-01	4.481176e-01	4.186207e-01	-6.627678e-01	-9.113520e-01	-1.687470e-01
4.310000e+00	-1.601440e-01	1.034135e+00	-1.405168e+00	-1.373376e+00	5.775905e-01	9.030228e-01	4.628853e-04	-1.059923e-04	6.571911e-05	-3.379335e+00	-3.604811e+00	-1.291685e+01	-2.635488e+04	3.283420e+04	-3.969574e+03	6.571911e-05	2.415232e+04	-9.235549e+03	-6.495797e+03	-1.685100e+04	2.617083e+04	1.042530e+04	1.692082e+00	-1.251331e+00	-1.723524e-01	2.789319e-01	4.164994e-01	-3.617680e-01	-4.595781e-01	4.532523e-01	-3.439908e-01	2.789319e-01	4.164994e-01	-3.617680e-01	2.698000e+00	-1.097557e+01	-1.845394e-01	3.763444e-01	7.777837e-01	-2.670954e-01	2.386441e-01	1.423128e-01	1.233382e+00	-2.483436e+00	2.780255e+00	-4.436154e+00	-3.105660e-01	4.435936e-01	4.177192e-01	-6.758843e-01	-8.980591e-01	-1.916479e-01
4.315000e+00	-1.559391e-01	1.038148e+00	-1.416413e+00	-1.364471e+00	5.739041e-01	8.950492e-01	3.991314e-04	-1.458905e-04	8.014527e-05	-3.450894e+00	-2.940549e+00	-1.304041e+01	-2.719796e+04	3.353687e+04	-3.874381e+03	8.014527e-05	2.414664e+04	-9.324987e+03	-6.929565e+03	-1.619907e+04	2.580707e+04	1.022985e+04	1.674997e+00	-1.267702e+00	-2.372476e-01	2.829225e-01	4.278698e-01	-3.687052e-01	-4.581734e-01	4.553632e-01	-3.458178e-01	2.829225e-01	4.278698e-01	-3.687052e-01	2.621851e+00	-1.098568e+01	-4.527642e-01	3.775710e-01	7.783580e-01	-2.609319e-01	2.519423e-01	8.740793e-02	1.231785e+00	-2.193036e+00	3.013871e+00	-4.133097e+00	-3.139752e-01	4.391390e-01	4.167068e-01	-6.875804e-01	-8.835674e-01	-2.130804e-01
4.320000e+00	-1.516170e-01	1.042244e+00	-1.424876e+00	-1.355483e+00	5.705846e-01	8.870279e-01	3.316078e-04	-1.895327e-04	9.212871e-05	-3.511030e+00	-2.259595e+00	-1.315716e+01	-2.810250e+04	3.427630e+04	-3.762414e+03	9.212871e-05	2.419865e+04	-9.422703e+03	-7.387325e+03	-1.555733e+04	2.541291e+04	1.003134e+04	1.657584e+00	-1.280709e+00	-3.027439e-01	2.866212e-01	4.394121e-01	-3.736229e-01	-4.567494e-01	4.575314e-01	-3.476744e-01	2.866212e-01	4.394121e-01	-3.736229e-01	2.549509e+00	-1.099504e+01	-7.210738e-01	3.788632e-01	7.786577e-01	-2.547798e-01	2.648693e-01	3.245487e-02	1.228848e+00	-1.890426e+00	3.234515e+00	-3.812371e+00	-3.174392e-01	4.347597e-01	4.155911e-01	-6.977940e-01	-8.679397e-01	-2.329530e-01
4.325000e+00	-1.472028e-01	1.046420e+00	-1.430872e+00	-1.346432e+00	5.676126e-01	8.789769e-01	2.606622e-04	-2.373157e-04	1.013647e-04	-3.561734e+00	-1.562435e+00	-1.326537e+01	-2.906660e+04	3.504684e+04	-3.632259e+03	1.013647e-04	2.430827e+04	-9.528751e+03	-7.871975e+03	-1.492697e+04	2.498949e+04	9.829355e+03	1.639894e+00	-1.290272e+00	-3.688031e-01	2.900170e-01	4.510736e-01	-3.764953e-01	-4.553077e-01	4.597576e-01	-3.495504e-01	2.900170e-01	4.510736e-01	-3.764953e-01	2.480545e+00	-1.100434e+01	-9.916405e-01	3.802191e-01	7.786826e-01	-2.486457e-01	2.774430e-01	-2.254444e-02	1.224565e+00	-1.576189e+00	3.441391e+00	-3.475388e+00	-3.209505e-01	4.304613e-01	4.143801e-01	-7.064655e-01	-8.512429e-01	-2.511808e-01
4.330000e+00	-1.427221e-01	1.050675e+00	-1.434674e+00	-1.337337e+00	5.649679e-01	8.709145e-01	1.867463e-04	-2.895587e-04	1.075691e-04	-3.605119e+00	-8.497189e-01	-1.336323e+01	-3.008822e+04	3.584261e+04	-3.482629e+03	1.075691e-04	2.447520e+04	-9.642872e+03	-8.386396e+03	-1.430931e+04	2.453840e+04	9.623681e+03	1.621970e+00	-1.296309e+00	-4.353778e-01	2.930970e-01	4.627929e-01	-3.773064e-01	-4.538498e-01	4.620422e-01	-3.514358e-01	2.930970e-01	4.627929e-01	-3.773064e-01	2.414416e+00	-1.101409e+01	-1.266708e+00	3.816370e-01	7.784323e-01	-2.425364e-01	2.896789e-01	-7.759102e-02	1.218918e+00	-1.251013e+00	3.633784e+00	-3.123682e+00	-3.245011e-01	4.262489e-01	4.130822e-01	-7.135383e-01	-8.335475e-01	-2.676863e-01
4.335000e+00	-1.382015e-01	1.055004e+00	-1.436515e+00	-1.328210e+00	5.626298e-01	8.628585e-01	1.104659e-04	-3.464699e-04	1.104818e-04	-3.643431e+00	-1.222923e-01	-1.344888e+01	-3.116512e+04	3.665746e+04	-3.312388e+03	1.104818e-04	2.469892e+04	-9.764478e+03	-8.933413e+03	-1.370583e+04	2.406178e+04	9.414324e+03	1.603842e+00	-1.298746e+00	-5.024119e-01	2.958460e-01	4.745002e-01	-3.760514e-01	-4.523773e-01	4.643855e-01	-3.533200e-01	2.958460e-01	4.745002e-01	-3.760514e-01	2.350468e+00	-1.102461e+01	-1.548574e+00	3.831153e-01	7.779066e-01	-2.364588e-01	3.015898e-01	-1.326880e-01	1.211880e+00	-9.157061e-01	3.811075e+00	-2.758930e+00	-3.280830e-01	4.221273e-01	4.117063e-01	-7.189598e-01	-8.149277e-01	-2.824000e-01
4.340000e+00	-1.336683e-01	1.059404e+00	-1.436600e+00	-1.319065e+00	5.605773e-01	8.548269e-01	3.262397e-05	-4.081051e-04	1.098692e-04	-3.679060e+00	6.187748e-01	-1.352040e+01	-3.229477e+04	3.748496e+04	-3.120582e+03	1.098692e-04	2.497866e+04	-9.892616e+03	-9.515744e+03	-1.311819e+04	2.356238e+04	9.201573e+03	1.585530e+00	-1.297511e+00	-5.698393e-01	2.982470e-01	4.861173e-01	-3.727369e-01	-4.508920e-01	4.667870e-01	-3.551928e-01	2.982470e-01	4.861173e-01	-3.727369e-01	2.287939e+00	-1.103601e+01	-1.839565e+00	3.846524e-01	7.771053e-01	-2.304200e-01	3.131845e-01	-1.878396e-01	1.203410e+00	-5.712082e-01	3.972761e+00	-2.382962e+00	-3.316878e-01	4.181010e-01	4.102613e-01	-7.226817e-01	-7.954601e-01	-2.952614e-01
4.345000e+00	-1.291504e-01	1.063873e+00	-1.435100e+00	-1.309912e+00	5.587892e-01	8.468374e-01	-4.575139e-05	-4.743082e-04	1.055367e-04	-3.714541e+00	1.372160e+00	-1.357587e+01	-3.347429e+04	3.831833e+04	-2.906462e+03	1.055367e-04	2.531332e+04	-1.002595e+04	-1.013594e+04	-1.254826e+04	2.304370e+04	8.986030e+03	1.567041e+00	-1.292540e+00	-6.375846e-01	3.002811e-01	4.975582e-01	-3.673828e-01	-4.493955e-01	4.692463e-01	-3.570439e-01	3.002811e-01	4.975582e-01	-3.673828e-01	2.225972e+00	-1.104819e+01	-2.142010e+00	3.862466e-01	7.760281e-01	-2.244273e-01	3.244682e-01	-2.430500e-01	1.193458e+00	-2.185952e-01	4.118473e+00	-1.997780e+00	-3.353069e-01	4.141740e-01	4.087568e-01	-7.246606e-01	-7.752238e-01	-3.062191e-01
4.350000e+00	-1.246759e-01	1.068406e+00	-1.432167e+00	-1.300758e+00	5.572441e-01	8.389076e-01	-1.233731e-04	-5.446535e-04	9.733757e-05	-3.752551e+00	2.136264e+00	-1.361336e+01	-3.470034e+04	3.915039e+04	-2.669519e+03	9.733757e-05	2.570142e+04	-1.016274e+04	-1.079631e+04	-1.199810e+04	2.250998e+04	8.768649e+03	1.548369e+00	-1.283775e+00	-7.055629e-01	3.019274e-01	5.087299e-01	-3.600221e-01	-4.478898e-01	4.717621e-01	-3.588633e-01	3.019274e-01	5.087299e-01	-3.600221e-01	2.163620e+00	-1.106082e+01	-2.458203e+00	3.878965e-01	7.746747e-01	-2.184882e-01	3.354412e-01	-2.983224e-01	1.181960e+00	1.409143e-01	4.247996e+00	-1.605567e+00	-3.389314e-01	4.103499e-01	4.072024e-01	-7.248591e-01	-7.542992e-01	-3.152326e-01
4.355000e+00	-1.202734e-01	1.072998e+00	-1.427931e+00	-1.291611e+00	5.559208e-01	8.310548e-01	-1.986503e-04	-6.183962e-04	8.515925e-05	-3.795897e+00	2.909181e+00	-1.363097e+01	-3.596904e+04	3.997356e+04	-2.409508e+03	8.515925e-05	2.614112e+04	-1.030083e+04	-1.149886e+04	-1.146997e+04	2.196635e+04	8.550759e+03	1.529494e+00	-1.271168e+00	-7.736795e-01	3.031633e-01	5.195325e-01	-3.507030e-01	-4.463770e-01	4.743328e-01	-3.606409e-01	3.031633e-01	5.195325e-01	-3.507030e-01	2.099864e+00	-1.107334e+01	-2.790363e+00	3.896004e-01	7.730448e-01	-2.126106e-01	3.460993e-01	-3.536577e-01	1.168843e+00	5.059577e-01	4.361289e+00	-1.208696e+00	-3.425524e-01	4.066320e-01	4.056078e-01	-7.232459e-01	-7.327675e-01	-3.222726e-01
4.360000e+00	-1.159717e-01	1.077646e+00	-1.422502e+00	-1.282479e+00	5.547982e-01	8.232960e-01	-2.697247e-04	-6.943680e-04	6.902519e-05	-3.847505e+00	3.688686e+00	-1.362688e+01	-3.727588e+04	4.077979e+04	-2.126481e+03	6.902519e-05	2.663013e+04	-1.043761e+04	-1.224521e+04	-1.096633e+04	2.141879e+04	8.334093e+03	1.510384e+00	-1.254678e+00	-8.418304e-01	3.039649e-01	5.298604e-01	-3.394889e-01	-4.448590e-01	4.769565e-01	-3.623672e-01	3.039649e-01	5.298604e-01	-3.394889e-01	2.033629e+00	-1.108496e+01	-3.140587e+00	3.913568e-01	7.711381e-01	-2.068028e-01	3.564327e-01	-4.090534e-01	1.154020e+00	8.750324e-01	4.458506e+00	-8.097307e-01	-3.461608e-01	4.030231e-01	4.039829e-01	-7.197972e-01	-7.107095e-01	-3.273221e-01
4.365000e+00	-1.117993e-01	1.082343e+00	-1.415979e+00	-1.273367e+00	5.538553e-01	8.156480e-01	-3.344332e-04	-7.709713e-04	4.897614e-05	-3.910387e+00	4.472215e+00	-1.359935e+01	-3.861563e+04	4.156063e+04	-1.820817e+03	4.897614e-05	2.716569e+04	-1.057004e+04	-1.303653e+04	-1.048985e+04	2.087418e+04	8.120789e+03	1.490988e+00	-1.234281e+00	-9.099027e-01	3.043071e-01	5.396032e-01	-3.264599e-01	-4.433381e-01	4.796303e-01	-3.640329e-01	3.043071e-01	5.396032e-01	-3.264599e-01	1.963809e+00	-1.109464e+01	-3.510795e+00	3.931641e-01	7.689542e-01	-2.010736e-01	3.664263e-01	-4.645027e-01	1.137397e+00	1.246504e+00	4.540011e+00	-4.114261e-01	-3.497473e-01	3.995257e-01	4.023378e-01	-7.144968e-01	-6.882047e-01	-3.303775e-01
4.370000e+00	-1.077846e-01	1.087083e+00	-1.408444e+00	-1.264282e+00	5.530718e-01	8.081273e-01	-3.903972e-04	-8.460820e-04	2.523624e-05	-3.987608e+00	5.256862e+00	-1.354683e+01	-3.998231e+04	4.230722e+04	-1.493244e+03	2.523624e-05	2.774459e+04	-1.069468e+04	-1.387343e+04	-1.004334e+04	2.034027e+04	7.913389e+03	1.471243e+00	-1.209962e+00	-9.777755e-01	3.041641e-01	5.486469e-01	-3.117130e-01	-4.418168e-01	4.823511e-01	-3.656291e-01	3.041641e-01	5.486469e-01	-3.117130e-01	1.889291e+00	-1.110116e+01	-3.902671e+00	3.950204e-01	7.664930e-01	-1.954323e-01	3.760594e-01	-5.199929e-01	1.118870e+00	1.618622e+00	4.606400e+00	-1.671944e-02	-3.533027e-01	3.961418e-01	4.006823e-01	-7.073370e-01	-6.653304e-01	-3.314492e-01
4.375000e+00	-1.039554e-01	1.091860e+00	-1.399971e+00	-1.255228e+00	5.524277e-01	8.007498e-01	-4.350387e-04	-9.170766e-04	-1.872629e-06	-4.082235e+00	6.039387e+00	-1.346795e+01	-4.136913e+04	4.301040e+04	-1.144870e+03	-1.872629e-06	2.836318e+04	-1.080769e+04	-1.475594e+04	-9.629778e+03	1.982559e+04	7.714823e+03	1.451070e+00	-1.181725e+00	-1.045320e+00	3.035101e-01	5.568750e-01	-2.953633e-01	-4.402974e-01	4.851152e-01	-3.671476e-01	3.035101e-01	5.568750e-01	-2.953633e-01	1.808993e+00	-1.110308e+01	-4.317608e+00	3.969239e-01	7.637543e-01	-1.898886e-01	3.853059e-01	-5.755046e-01	1.098327e+00	1.989545e+00	4.658518e+00	3.712851e-01	-3.568176e-01	3.928730e-01	3.990264e-01	-6.983191e-01	-6.421601e-01	-3.305630e-01
4.380000e+00	-1.003388e-01	1.096667e+00	-1.390622e+00	-1.246213e+00	5.519038e-01	7.935312e-01	-4.657274e-04	-9.808301e-04	-3.185647e-05	-4.197291e+00	6.816233e+00	-1.336163e+01	-4.276852e+04	4.366082e+04	-7.771948e+02	-3.185647e-05	2.901741e+04	-1.090487e+04	-1.568344e+04	-9.252268e+03	1.933940e+04	7.528360e+03	1.430374e+00	-1.149588e+00	-1.112402e+00	3.023197e-01	5.641704e-01	-2.775439e-01	-4.387826e-01	4.879180e-01	-3.685806e-01	3.023197e-01	5.641704e-01	-2.775439e-01	1.721894e+00	-1.109877e+01	-4.756647e+00	3.988726e-01	7.607381e-01	-1.844529e-01	3.941344e-01	-6.310108e-01	1.075649e+00	2.357371e+00	4.697470e+00	7.493401e-01	-3.602829e-01	3.897207e-01	3.973797e-01	-6.874539e-01	-6.187625e-01	-3.277605e-01
4.385000e+00	-9.696044e-02	1.101495e+00	-1.380451e+00	-1.237242e+00	5.514816e-01	7.864864e-01	-4.798929e-04	-1.033808e-03	-6.405918e-05	-4.335684e+00	7.583570e+00	-1.322712e+01	-4.417216e+04	4.424909e+04	-3.921185e+02	-6.405918e-05	2.970290e+04	-1.098175e+04	-1.665466e+04	-8.913990e+03	1.889149e+04	7.357561e+03	1.409046e+00	-1.113590e+00	-1.178883e+00	3.005690e-01	5.704171e-01	-2.584062e-01	-4.372752e-01	4.907548e-01	-3.699211e-01	3.005690e-01	5.704171e-01	-2.584062e-01	1.627078e+00	-1.108648e+01	-5.220425e+00	4.008643e-01	7.574444e-01	-1.791362e-01	4.025087e-01	-6.864761e-01	1.050715e+00	2.720181e+00	4.724640e+00	1.114087e+00	-3.636893e-01	3.866858e-01	3.957516e-01	-6.747616e-01	-5.952001e-01	-3.230996e-01
4.390000e+00	-9.384494e-02	1.106337e+00	-1.369506e+00	-1.228321e+00	5.511434e-01	7.796302e-01	-4.752054e-04	-1.072203e-03	-9.765502e-05	-4.500148e+00	8.337353e+00	-1.306408e+01	-4.557112e+04	4.476605e+04	8.063293e+00	-9.765502e-05	3.041513e+04	-1.103368e+04	-1.766769e+04	-8.618174e+03	1.849200e+04	7.206194e+03	1.386962e+00	-1.073788e+00	-1.244620e+00	2.982361e-01	5.755022e-01	-2.381196e-01	-4.357780e-01	4.936200e-01	-3.711631e-01	2.982361e-01	5.755022e-01	-2.381196e-01	1.523772e+00	-1.106437e+01	-5.709136e+00	4.028966e-01	7.538735e-01	-1.739501e-01	4.103881e-01	-7.418561e-01	1.023401e+00	3.076088e+00	4.741698e+00	1.462097e+00	-3.670277e-01	3.837690e-01	3.941513e-01	-6.602718e-01	-5.715278e-01	-3.166554e-01
4.395000e+00	-9.101485e-02	1.111183e+00	-1.357826e+00	-1.219457e+00	5.508728e-01	7.729763e-01	-4.497691e-04	-1.092144e-03	-1.316620e-04	-4.693175e+00	9.073401e+00	-1.287262e+01	-4.695603e+04	4.520297e+04	4.206817e+02	-1.316620e-04	3.114951e+04	-1.105590e+04	-1.872002e+04	-8.368053e+03	1.815117e+04	7.078148e+03	1.363986e+00	-1.030260e+00	-1.309472e+00	2.953023e-01	5.793183e-01	-2.168714e-01	-4.342939e-01	4.965074e-01	-3.723011e-01	2.953023e-01	5.793183e-01	-2.168714e-01	1.411390e+00	-1.103055e+01	-6.222500e+00	4.049670e-01	7.500262e-01	-1.689067e-01	4.177289e-01	-7.970971e-01	9.935814e-01	3.423304e+00	4.750607e+00	1.789921e+00	-3.702893e-01	3.809708e-01	3.925876e-01	-6.440235e-01	-5.477913e-01	-3.085202e-01
4.400000e+00	-8.849063e-02	1.116024e+00	-1.345447e+00	-1.210657e+00	5.506544e-01	7.665382e-01	-4.023207e-04	-1.089963e-03	-1.649731e-04	-4.916954e+00	9.787503e+00	-1.265338e+01	-4.831728e+04	4.555190e+04	8.427339e+02	-1.649731e-04	3.190167e+04	-1.104366e+04	-1.980870e+04	-8.166822e+03	1.787911e+04	6.977321e+03	1.339969e+00	-9.831050e-01	-1.373296e+00	2.917530e-01	5.817657e-01	-1.948653e-01	-4.328260e-01	4.994105e-01	-3.733310e-01	2.917530e-01	5.817657e-01	-1.948653e-01	1.289562e+00	-1.098315e+01	-6.759760e+00	4.070727e-01	7.459030e-01	-1.640190e-01	4.244846e-01	-8.521358e-01	9.611358e-01	3.760197e+00	4.753623e+00	2.094146e+00	-3.734653e-01	3.782914e-01	3.910684e-01	-6.260643e-01	-5.240260e-01	-2.988034e-01
4.405000e+00	-8.629010e-02	1.120848e+00	-1.332399e+00	-1.201927e+00	5.504741e-01	7.603284e-01	-3.324186e-04	-1.062512e-03	-1.964054e-04	-5.173325e+00	1.047554e+01	-1.240752e+01	-4.964532e+04	4.580590e+04	1.270943e+03	-1.964054e-04	3.266766e+04	-1.099237e+04	-2.093045e+04	-8.017597e+03	1.768547e+04	6.907517e+03	1.314754e+00	-9.324434e-01	-1.435958e+00	2.875786e-01	5.827548e-01	-1.723205e-01	-4.313775e-01	5.023222e-01	-3.742494e-01	2.875786e-01	5.827548e-01	-1.723205e-01	1.158170e+00	-1.092039e+01	-7.319694e+00	4.092106e-01	7.415054e-01	-1.593003e-01	4.306078e-01	-9.068999e-01	9.259473e-01	4.085375e+00	4.753297e+00	2.371455e+00	-3.765474e-01	3.757308e-01	3.896015e-01	-6.064491e-01	-5.002550e-01	-2.876312e-01
4.410000e+00	-8.442810e-02	1.125645e+00	-1.318706e+00	-1.193276e+00	5.503193e-01	7.543590e-01	-2.405886e-04	-1.007487e-03	-2.247703e-04	-5.463737e+00	1.113361e+01	-1.213680e+01	-5.093099e+04	4.595940e+04	1.701836e+03	-2.247703e-04	3.344420e+04	-1.089765e+04	-2.208190e+04	-7.923381e+03	1.757917e+04	6.872328e+03	1.288173e+00	-8.784149e-01	-1.497329e+00	2.827757e-01	5.822088e-01	-1.494698e-01	-4.299513e-01	5.052351e-01	-3.750543e-01	2.827757e-01	5.822088e-01	-1.494698e-01	1.017367e+00	-1.084060e+01	-7.900666e+00	4.113774e-01	7.368348e-01	-1.547646e-01	4.360510e-01	-9.613084e-01	8.879064e-01	4.397749e+00	4.752462e+00	2.618691e+00	-3.795275e-01	3.732891e-01	3.881939e-01	-5.852394e-01	-4.764881e-01	-2.751461e-01
4.415000e+00	-8.291605e-02	1.130403e+00	-1.304390e+00	-1.184712e+00	5.501789e-01	7.486411e-01	-1.284062e-04	-9.237349e-04	-2.489588e-04	-5.789240e+00	1.175818e+01	-1.184353e+01	-5.216586e+04	4.600845e+04	2.131841e+03	-2.489588e-04	3.422901e+04	-1.075546e+04	-2.325980e+04	-7.887042e+03	1.756817e+04	6.875037e+03	1.260054e+00	-8.211783e-01	-1.557290e+00	2.773478e-01	5.800660e-01	-1.265577e-01	-4.285507e-01	5.081413e-01	-3.757446e-01	2.773478e-01	5.800660e-01	-1.265577e-01	8.675815e-01	-1.074232e+01	-8.500688e+00	4.135697e-01	7.318932e-01	-1.504265e-01	4.407680e-01	-1.015273e+00	8.469128e-01	4.696608e+00	4.754220e+00	2.832913e+00	-3.823977e-01	3.709663e-01	3.868515e-01	-5.625009e-01	-4.527202e-01	-2.615058e-01
4.420000e+00	-8.176151e-02	1.135111e+00	-1.289470e+00	-1.176242e+00	5.500438e-01	7.431855e-01	1.511229e-06	-8.114868e-04	-2.680372e-04	-6.150491e+00	1.234623e+01	-1.153055e+01	-5.334255e+04	4.595092e+04	2.557391e+03	-2.680372e-04	3.502105e+04	-1.056212e+04	-2.446139e+04	-7.911303e+03	1.765919e+04	6.918541e+03	1.230219e+00	-7.609085e-01	-1.615734e+00	2.713061e-01	5.762816e-01	-1.038380e-01	-4.271788e-01	5.110327e-01	-3.763208e-01	2.713061e-01	5.762816e-01	-1.038380e-01	7.095204e-01	-1.062434e+01	-9.117518e+00	4.157836e-01	7.266831e-01	-1.463009e-01	4.447158e-01	-1.068697e+00	8.028766e-01	4.981680e+00	4.761924e+00	3.011451e+00	-3.851505e-01	3.687623e-01	3.855799e-01	-5.383019e-01	-4.289300e-01	-2.468821e-01
4.425000e+00	-8.096781e-02	1.139757e+00	-1.273958e+00	-1.167875e+00	5.499063e-01	7.380019e-01	1.456095e-04	-6.724890e-04	-2.813423e-04	-6.547789e+00	1.289536e+01	-1.120118e+01	-5.445510e+04	4.578665e+04	2.975045e+03	-2.813423e-04	3.582080e+04	-1.031439e+04	-2.568461e+04	-7.998750e+03	1.785758e+04	7.005293e+03	1.198489e+00	-6.977943e-01	-1.672573e+00	2.646699e-01	5.708304e-01	-8.157142e-02	-4.258386e-01	5.139010e-01	-3.767844e-01	2.646699e-01	5.708304e-01	-8.157142e-02	5.441457e-01	-1.048572e+01	-9.748774e+00	4.180153e-01	7.212075e-01	-1.424032e-01	4.478552e-01	-1.121480e+00	7.557196e-01	5.253177e+00	4.779159e+00	3.151944e+00	-3.877788e-01	3.666774e-01	3.843835e-01	-5.127109e-01	-4.050791e-01	-2.314594e-01
4.430000e+00	-8.053365e-02	1.144328e+00	-1.257868e+00	-1.159620e+00	5.497611e-01	7.330999e-01	2.996056e-04	-5.099854e-04	-2.885678e-04	-6.981136e+00	1.340395e+01	-1.085913e+01	-5.549919e+04	4.551750e+04	3.381596e+03	-2.885678e-04	3.663048e+04	-1.000939e+04	-2.692848e+04	-8.151866e+03	1.816725e+04	7.137286e+03	1.164684e+00	-6.320344e-01	-1.727732e+00	2.574673e-01	5.637074e-01	-6.002280e-02	-4.245330e-01	5.167379e-01	-3.771384e-01	2.574673e-01	5.637074e-01	-6.002280e-02	3.726467e-01	-1.032578e+01	-1.039206e+01	4.202606e-01	7.154698e-01	-1.387493e-01	4.501525e-01	-1.173517e+00	7.053755e-01	5.511836e+00	4.809713e+00	3.252364e+00	-3.902758e-01	3.647121e-01	3.832658e-01	-4.857942e-01	-3.811102e-01	-2.154331e-01
4.435000e+00	-8.045270e-02	1.148813e+00	-1.241207e+00	-1.151485e+00	5.496046e-01	7.284881e-01	4.587778e-04	-3.285535e-04	-2.898287e-04	-7.450319e+00	1.387115e+01	-1.050839e+01	-5.647237e+04	4.514733e+04	3.774182e+03	-2.898287e-04	3.745430e+04	-9.644527e+03	-2.819338e+04	-8.373084e+03	1.859066e+04	7.316082e+03	1.128623e+00	-5.638338e-01	-1.781158e+00	2.497351e-01	5.549293e-01	-3.945884e-02	-4.232647e-01	5.195351e-01	-3.773870e-01	2.497351e-01	5.549293e-01	-3.945884e-02	1.963984e-01	-1.014417e+01	-1.104511e+01	4.225152e-01	7.094740e-01	-1.353551e-01	4.515804e-01	-1.224701e+00	6.517898e-01	5.758927e+00	4.857562e+00	3.311026e+00	-3.926351e-01	3.628671e-01	3.822293e-01	-4.576128e-01	-3.569470e-01	-1.990079e-01
4.440000e+00	-8.071335e-02	1.153200e+00	-1.223982e+00	-1.143478e+00	5.494357e-01	7.241749e-01	6.183143e-04	-1.337859e-04	-2.856995e-04	-7.955009e+00	1.429704e+01	-1.015314e+01	-5.737421e+04	4.468183e+04	4.150376e+03	-2.856995e-04	3.829859e+04	-9.217376e+03	-2.948133e+04	-8.664870e+03	1.912893e+04	7.542870e+03	1.090127e+00	-4.933996e-01	-1.832819e+00	2.415186e-01	5.445351e-01	-2.014564e-02	-4.220363e-01	5.222843e-01	-3.775358e-01	2.415186e-01	5.445351e-01	-2.014564e-02	1.691239e-02	-9.940793e+00	-1.170591e+01	4.247748e-01	7.032246e-01	-1.322370e-01	4.521189e-01	-1.274923e+00	5.949186e-01	5.996253e+00	4.926851e+00	3.326565e+00	-3.948504e-01	3.611436e-01	3.812755e-01	-4.282204e-01	-3.324927e-01	-1.823961e-01
